date,predicted_value,lower_bound,upper_bound,trend,model_run_date
2017-12-07,45911.095889173776,34869.583075993665,60516.475559427796,11.094840083002845,2025-11-26 22:56:22
2017-12-08,38905.06768920121,29122.217002255846,50918.95055496377,11.087146218407131,2025-11-26 22:56:22
2017-12-09,29148.570314833967,22550.921759916368,38689.01071642275,11.079452353811417,2025-11-26 22:56:22
2017-12-10,29763.614166104526,22346.52276389153,38388.440189102505,11.071758489215703,2025-11-26 22:56:22
2017-12-11,39035.06344147798,29796.823779086986,51572.633182552665,11.06406462461999,2025-11-26 22:56:22
2017-12-12,36354.88391455469,27441.711776189644,48181.23699577907,11.056370760024276,2025-11-26 22:56:22
2017-12-13,31367.47438818112,23744.083371957036,40658.840494109696,11.048676895428564,2025-11-26 22:56:22
2017-12-14,29791.147791492414,22268.801250609085,38904.947771405336,11.04098303083285,2025-11-26 22:56:22
2017-12-15,24974.58475755568,19307.675134630303,32706.152631032906,11.033289166158049,2025-11-26 22:56:22
2017-12-16,18666.399265414006,14251.771573298629,25344.49614084384,11.02559530148325,2025-11-26 22:56:22
2017-12-17,19137.441637392905,14755.720982817385,25141.59795928859,11.01790143680845,2025-11-26 22:56:22
2017-12-18,25371.482925499655,19322.299703094057,33298.6895032414,11.01020757213365,2025-11-26 22:56:22
2017-12-19,24113.9088470789,18628.576289996472,32194.57362013958,11.00251370745885,2025-11-26 22:56:22
2017-12-20,21400.2890117003,16359.854628413961,28306.594762530473,10.99481984278405,2025-11-26 22:56:22
2017-12-21,21042.972140036665,15904.217900793095,27899.32658360812,10.98712597810925,2025-11-26 22:56:22
2017-12-22,18391.93391854132,13827.058651369924,24231.408601241856,10.97943211343445,2025-11-26 22:56:22
2017-12-23,14419.968707732409,10930.249655667934,19116.89592186889,10.97173824875965,2025-11-26 22:56:22
2017-12-24,15556.724218534464,11806.58643745891,20597.83919720376,10.96404438408485,2025-11-26 22:56:22
2017-12-25,12386.40878053484,9495.749303570256,16510.457279774364,10.95635051941005,2025-11-26 22:56:22
2017-12-26,21899.692443677603,16761.61612580477,28611.603791607333,10.94865665473525,2025-11-26 22:56:22
2017-12-27,20620.749658860044,15614.479699896494,27153.555287502113,10.94096279067944,2025-11-26 22:56:22
2017-12-28,21506.503905790123,16153.64369080923,28304.57352582188,10.93326892662363,2025-11-26 22:56:22
2017-12-29,19928.931073782976,14894.628608387711,26143.488771995577,10.92557506256782,2025-11-26 22:56:22
2017-12-30,16538.922497715565,12734.655140136421,21713.749245913856,10.91788119851201,2025-11-26 22:56:22
2017-12-31,18795.08155238759,14211.464691473717,25017.670957156803,10.9101873344562,2025-11-26 22:56:22
2018-01-01,9359.665717351705,7069.237242208374,12068.344560789747,10.90249347040039,2025-11-26 22:56:22
2018-01-02,28927.582737431974,21906.53477600976,38760.35392590672,10.89479960634458,2025-11-26 22:56:22
2018-01-03,28267.781250352153,21212.267161821594,37354.63731293428,10.88710574228877,2025-11-26 22:56:22
2018-01-04,30377.0205497066,22745.309954913297,39436.04236101672,10.87941187823296,2025-11-26 22:56:22
2018-01-05,28812.23800362561,21850.57399235198,38276.255368907776,10.87171801417715,2025-11-26 22:56:22
2018-01-06,24304.43575635391,18215.78379665761,32535.67199715576,10.86402415012134,2025-11-26 22:56:22
2018-01-07,27815.8497153934,21100.046896128053,37512.91514147727,10.856330286065528,2025-11-26 22:56:22
